pathway	NES	padj	patient_id
Comm_7	2.236506724371405	2.401173215234047e-5	TCGA-3C-AAAU
Comm_5	2.032017067181124	0.001148562559539277	TCGA-3C-AALI
Comm_3	1.8351634561370298	0.004105917252874565	TCGA-3C-AALJ
Comm_5	2.264839701066468	6.82126025816678e-6	TCGA-3C-AALK
Comm_5	2.2754666383622397	3.273086886877669e-7	TCGA-4H-AAAK
Comm_5	2.2323329501376543	8.361004366293117e-6	TCGA-5L-AAT0
Comm_5	2.117863597728937	4.208571249018932e-5	TCGA-5L-AAT1
Comm_5	1.8270350998168225	0.001700951281971342	TCGA-5T-A9QA
Comm_2	1.7259744223341613	0.03910217930674535	TCGA-A1-A0SB
Comm_7	2.147320659075577	2.709104404752103e-5	TCGA-A1-A0SD
Comm_5	2.3239782934848017	1.1315428246255599e-6	TCGA-A1-A0SE
Comm_5	2.2220694045624594	7.914572958722953e-6	TCGA-A1-A0SF
Comm_3	2.184867948192352	2.090318204865571e-5	TCGA-A1-A0SG
Comm_5	2.2923718062252116	2.3685028486282803e-7	TCGA-A1-A0SH
Comm_5	2.0349282633462233	3.084065886132945e-4	TCGA-A1-A0SI
Comm_3	2.013025923788133	3.3243727259778114e-4	TCGA-A1-A0SJ
Comm_5	2.026658016229418	3.620810368927887e-5	TCGA-A1-A0SM
Comm_5	1.9340836744216723	8.248381873307042e-4	TCGA-A1-A0SN
Comm_2	2.0601163704244345	3.948036667457588e-4	TCGA-A1-A0SO
Comm_4	1.9231089100461425	0.005866417785211736	TCGA-A1-A0SP
Comm_5	1.8862054059479223	0.0027097710547960927	TCGA-A1-A0SQ
Comm_5	2.253598569163721	1.3172824067674096e-5	TCGA-A2-A04N
Comm_2	1.9332330000128088	0.002321829953724831	TCGA-A2-A04P
Comm_2	2.0216901167786236	0.0013166485695605213	TCGA-A2-A04Q
Comm_7	2.046397314776765	2.1256856828438215e-5	TCGA-A2-A04R
Comm_2	2.0218856224575203	4.849680330545247e-4	TCGA-A2-A04T
Comm_2	1.948160645397639	9.38062911466364e-4	TCGA-A2-A04U
Comm_3	2.2546614711900355	2.4519469662988073e-7	TCGA-A2-A04V
Comm_5	1.999299681540985	2.082742037305741e-4	TCGA-A2-A04W
Comm_7	2.1834702102020507	4.406897347039757e-5	TCGA-A2-A04X
Comm_5	2.0378060687895005	8.351921898197747e-4	TCGA-A2-A04Y
Comm_3	2.1162009455084627	4.6389165417103496e-5	TCGA-A2-A0CK
Comm_5	2.058594326886153	5.576719450899023e-4	TCGA-A2-A0CL
Comm_2	1.9174193671162607	0.0013864467028345962	TCGA-A2-A0CM
Comm_5	2.2387799534563046	1.2872687457785435e-5	TCGA-A2-A0CO
Comm_5	2.1943120788937724	8.53519195725756e-6	TCGA-A2-A0CP
Comm_7	2.401071528694124	7.302134673653745e-7	TCGA-A2-A0CQ
Comm_5	2.2329027664781615	3.0692052908863695e-5	TCGA-A2-A0CR
Comm_7	2.12128582291209	1.7856890199997667e-5	TCGA-A2-A0CS
Comm_5	1.8917526929016373	0.0021551395746973465	TCGA-A2-A0CT
Comm_3	2.2161765482594666	1.1936271176972423e-5	TCGA-A2-A0CU
Comm_5	2.127830650732842	1.367092559263369e-4	TCGA-A2-A0CV
Comm_7	2.1329552111054473	1.132445499887199e-4	TCGA-A2-A0CW
Comm_5	2.018521613113125	1.5293632755972145e-4	TCGA-A2-A0CX
Comm_5	1.8625132809610885	0.0031183488277410393	TCGA-A2-A0CY
Comm_5	2.10155533391741	2.2107793776962858e-4	TCGA-A2-A0CZ
Comm_4	1.6795265616067996	0.024276742622444936	TCGA-A2-A0D0
Comm_5	1.7790565338246296	0.01770256964430819	TCGA-A2-A0D1
Comm_2	1.853633827640807	0.003640469329699969	TCGA-A2-A0D2
Comm_5	2.247368648279088	2.3284306823082943e-6	TCGA-A2-A0D3
Comm_3	2.101328643750821	1.9263741127009387e-5	TCGA-A2-A0D4
Comm_7	2.314542490879303	1.0910042245291851e-7	TCGA-A2-A0EM
Comm_5	2.379933639732023	5.826869666541957e-7	TCGA-A2-A0EN
Comm_5	2.253006557975451	4.591792255262086e-6	TCGA-A2-A0EO
Comm_5	2.1958115723760594	7.236716058229051e-5	TCGA-A2-A0EP
Comm_3	1.7602260956009306	0.00947398347214941	TCGA-A2-A0EQ
Comm_7	2.199057650377776	1.2021041527275163e-6	TCGA-A2-A0ER
Comm_5	2.348092978841818	1.9920573280807017e-6	TCGA-A2-A0ES
Comm_7	2.1990482464232954	1.1709801746159331e-5	TCGA-A2-A0ET
Comm_3	2.070238055314215	1.2473582885518322e-4	TCGA-A2-A0EU
Comm_7	2.0728432065899	1.1384217520100235e-4	TCGA-A2-A0EV
Comm_5	2.198454232670641	1.1502845625817419e-5	TCGA-A2-A0EW
Comm_5	2.0284295827535086	1.0278699571067078e-4	TCGA-A2-A0EX
Comm_5	2.1320368593447823	2.6140033792570116e-4	TCGA-A2-A0EY
Comm_2	1.9263661445406213	0.004946277325072582	TCGA-A2-A0ST
Comm_7	2.3108478907662398	1.468476170524402e-6	TCGA-A2-A0SU
Comm_5	1.978680645455409	5.964703780495874e-4	TCGA-A2-A0SV
Comm_5	1.9294471013244185	8.190342901580677e-4	TCGA-A2-A0SW
Comm_2	1.9578885318320443	0.0053633257811490954	TCGA-A2-A0SX
Comm_3	2.1738442912767693	8.81485046000334e-6	TCGA-A2-A0SY
Comm_5	1.979950921966488	8.59366297498036e-4	TCGA-A2-A0T1
Comm_4	1.9402709274773453	0.0032695189098945945	TCGA-A2-A0T2
Comm_3	1.970109127112544	3.735888950946889e-4	TCGA-A2-A0T3
Comm_7	2.094636064407828	5.3183796960921046e-5	TCGA-A2-A0T4
Comm_7	2.0791377860693028	1.1927660952251791e-4	TCGA-A2-A0T5
Comm_5	2.1769749345673324	1.8823973178876463e-5	TCGA-A2-A0T6
Comm_5	2.117761967948841	3.665343855414121e-4	TCGA-A2-A0T7
Comm_7	2.673555224491935	7.534731275555804e-13	TCGA-A2-A0YC
Comm_5	2.2196939440402743	1.8571331952638736e-5	TCGA-A2-A0YD
Comm_4	1.7182714570956314	0.03910217930674535	TCGA-A2-A0YE
Comm_7	2.5456118500416105	2.30901063241628e-8	TCGA-A2-A0YF
Comm_7	2.041284980353567	4.791936609975778e-4	TCGA-A2-A0YG
Comm_7	2.1867769922351323	2.719194747967306e-5	TCGA-A2-A0YH
Comm_7	2.521749142877718	9.64105041817563e-8	TCGA-A2-A0YI
Comm_4	1.8374815405130778	0.006547842630873832	TCGA-A2-A0YJ
Comm_5	2.1412243631389027	2.99232724248255e-4	TCGA-A2-A0YK
Comm_5	2.127696900821844	1.9944775391770588e-4	TCGA-A2-A0YL
Comm_2	1.8652536801730275	0.005671100770015923	TCGA-A2-A0YM
Comm_7	1.911739102734303	0.0010893748263937116	TCGA-A2-A0YT
Comm_3	2.1850529575132502	1.1713171732381164e-4	TCGA-A2-A1FV
Comm_3	2.115183373855559	2.6317705265803304e-5	TCGA-A2-A1FW
Comm_7	2.4642476418315002	7.541966218088931e-8	TCGA-A2-A1FX
Comm_5	2.128063341219256	3.4415770795664764e-5	TCGA-A2-A1FZ
Comm_3	2.442384683189108	5.351831851685104e-8	TCGA-A2-A1G0
Comm_1	1.8101847960769788	0.008941520119166801	TCGA-A2-A1G1
Comm_7	2.2059056258708916	1.245706958135319e-5	TCGA-A2-A1G4
Comm_5	2.3022189261169883	1.5918111623871664e-5	TCGA-A2-A1G6
Comm_3	2.2575434021291905	2.4533087684175617e-6	TCGA-A2-A259
Comm_5	2.3063668076450647	9.799509301617609e-6	TCGA-A2-A25A
Comm_7	2.1457345929715124	1.698155635404233e-5	TCGA-A2-A25B
Comm_7	2.2808513875202396	4.642649142285704e-6	TCGA-A2-A25C
Comm_5	1.9204703304247115	0.0018247031166363115	TCGA-A2-A25D
Comm_7	2.0973053852456687	5.756993171638076e-5	TCGA-A2-A25E
Comm_5	2.1482469266908426	1.0706685378303815e-4	TCGA-A2-A3KC
Comm_5	2.137451547297392	5.821386898797641e-5	TCGA-A2-A3KD
Comm_2	1.8839943591388626	0.011659666457886013	TCGA-A2-A3XS
Comm_2	1.8278816521300225	0.014393417359291035	TCGA-A2-A3XT
Comm_2	1.9878897409566973	0.0011290661857996788	TCGA-A2-A3XU
Comm_5	1.9040737019788594	0.0027635482091360377	TCGA-A2-A3XV
Comm_5	2.1032054296905858	3.340476554259411e-4	TCGA-A2-A3XW
Comm_2	2.152834561373311	4.197569281849751e-4	TCGA-A2-A3XX
Comm_2	1.909551560750074	0.009337282342511546	TCGA-A2-A3XY
Comm_5	2.104079957109919	1.978032671743759e-4	TCGA-A2-A3XZ
Comm_4	2.1089243796539243	1.2853530305827614e-4	TCGA-A2-A3Y0
Comm_5	2.1829917838996677	2.0741935471335544e-5	TCGA-A2-A4RW
Comm_5	1.8237372057731283	0.0069963626702729	TCGA-A2-A4RX
Comm_5	2.398269378380856	1.0043561126613581e-6	TCGA-A2-A4RY
Comm_7	2.306098931197847	3.14739348100343e-7	TCGA-A2-A4S0
Comm_7	2.244363929691415	2.151295982137029e-5	TCGA-A2-A4S2
Comm_5	2.13278100865454	8.453639632800442e-5	TCGA-A2-A4S3
Comm_7	2.1925822673479978	6.210294426923689e-6	TCGA-A7-A0CD
Comm_2	1.9077195109309857	0.003985850632523114	TCGA-A7-A0CE
Comm_5	2.275548787530738	6.070015153231914e-6	TCGA-A7-A0CG
Comm_7	2.2236477529228784	6.512605947842492e-6	TCGA-A7-A0CH
Comm_7	2.1972483458948777	7.361690628745293e-6	TCGA-A7-A0CJ
Comm_5	1.9058938941684438	0.002884158784372445	TCGA-A7-A0D9
Comm_2	1.818277274156673	0.023453986279559382	TCGA-A7-A0DA
Comm_5	2.231093429514009	6.944414283708161e-5	TCGA-A7-A0DB
Comm_3	2.4767466111167074	2.8383502783509226e-7	TCGA-A7-A0DC
Comm_2	1.7242028744288451	0.0264519245148807	TCGA-A7-A13D
Comm_2	1.7942824347677455	0.04029622220723307	TCGA-A7-A13E
Comm_7	2.2780393059845463	3.296039523521457e-7	TCGA-A7-A13F
Comm_7	2.5361323918175027	4.299386716609619e-7	TCGA-A7-A13G
Comm_5	2.3226991680184783	3.119691711144929e-6	TCGA-A7-A13H
Comm_7	2.356968509355717	6.814665054605544e-6	TCGA-A7-A26E
Comm_4	1.8538207072477146	0.009336577986953703	TCGA-A7-A26F
Comm_2	1.8338953019660713	0.012311876581436013	TCGA-A7-A26G
Comm_7	2.44627616117334	4.2237536693677066e-7	TCGA-A7-A26H
Comm_2	1.843312025334314	0.026259910001078787	TCGA-A7-A26I
Comm_7	2.495672693070471	7.593426308817617e-8	TCGA-A7-A26J
Comm_7	2.2427804181497994	3.7089722260526056e-5	TCGA-A7-A2KD
Comm_7	2.2748241491295693	9.712888391136942e-6	TCGA-A7-A3IY
Comm_7	2.4070838028112678	8.541054615041999e-8	TCGA-A7-A3IZ
Comm_7	2.4427604539107985	3.79054924118592e-7	TCGA-A7-A3J0
Comm_5	2.249758362576571	2.0208387063284788e-5	TCGA-A7-A3J1
Comm_7	2.41967569289866	9.734356644145104e-8	TCGA-A7-A3RF
Comm_5	2.236564815771215	2.2777566525048037e-5	TCGA-A7-A425
Comm_5	2.5147174801834855	1.6182933159015673e-7	TCGA-A7-A426
Comm_7	2.0326966858232454	0.0010880092335887816	TCGA-A7-A4SA
Comm_5	2.1143554578191357	5.854728175423057e-5	TCGA-A7-A4SB
Comm_7	2.299102406655913	8.211969033535575e-6	TCGA-A7-A4SC
Comm_2	1.834754090843674	0.004600760804578609	TCGA-A7-A4SD
Comm_4	1.9252040089881717	0.006542989652001697	TCGA-A7-A4SE
Comm_5	1.859918795126724	0.0021183704259889265	TCGA-A7-A4SF
Comm_5	1.979873614655784	3.411283209486473e-4	TCGA-A7-A56D
Comm_5	2.394621292704688	4.2182625988713684e-8	TCGA-A7-A5ZW
Comm_5	2.5495644945896956	9.128739825370473e-8	TCGA-A7-A5ZX
Comm_2	1.9569087252799569	0.0018948467417870716	TCGA-A7-A6VV
Comm_4	2.205877793957785	1.3219925941575196e-5	TCGA-A7-A6VW
Comm_5	1.9183110356920137	0.0029912090768681007	TCGA-A7-A6VX
Comm_4	1.898423737117597	0.006361604825663054	TCGA-A7-A6VY
Comm_3	2.110470619085322	1.5062683566503662e-5	TCGA-A8-A06N
Comm_3	2.01082965249707	0.00073125007094159995	TCGA-A8-A06O
Comm_5	2.242753189563254	7.989392784278433e-6	TCGA-A8-A06P
Comm_5	1.913720860160601	7.39024173971472e-4	TCGA-A8-A06Q
Comm_5	2.0116784347665737	0.001374047226315763	TCGA-A8-A06R
Comm_3	2.312944178808536	1.2323669483316856e-7	TCGA-A8-A06T
Comm_7	2.162275650332299	3.574690266659159e-5	TCGA-A8-A06U
Comm_3	1.659985271417303	0.015866286657961845	TCGA-A8-A06X
Comm_7	2.0300007967602505	3.4245891093002896e-4	TCGA-A8-A06Y
Comm_7	2.1912170901531383	1.1949866018859635e-5	TCGA-A8-A06Z
Comm_5	2.056916783046444	2.837849131318173e-4	TCGA-A8-A075
Comm_5	2.0772215555044524	2.4384142169573764e-4	TCGA-A8-A076
Comm_7	2.1838282415160704	1.0995070785812866e-5	TCGA-A8-A079
Comm_5	2.038828045822561	1.1037423614204655e-4	TCGA-A8-A07B
Comm_2	1.9687280750665137	7.29552689213035e-4	TCGA-A8-A07C
Comm_5	2.152789821149433	3.860627075553638e-5	TCGA-A8-A07E
Comm_7	2.1312938933724097	5.3852202633433164e-5	TCGA-A8-A07F
Comm_7	2.0831042909533375	5.968839170432291e-5	TCGA-A8-A07G
Comm_5	1.9241901802603802	0.0017406474466129887	TCGA-A8-A07I
Comm_5	1.9834431755353856	2.886631204680725e-4	TCGA-A8-A07J
Comm_5	1.7591961405158707	0.006230683823831187	TCGA-A8-A07L
Comm_2	2.0099895550135796	3.9327546627580644e-4	TCGA-A8-A07O
Comm_5	2.066919172329052	4.637137855884756e-5	TCGA-A8-A07P
Comm_2	1.979079871411563	7.651007214193417e-4	TCGA-A8-A07R
Comm_7	2.2545029732210247	5.623529696016186e-7	TCGA-A8-A07S
Comm_5	1.7700722728969576	0.011567656557437238	TCGA-A8-A07U
Comm_7	1.922928488572643	5.874130955440166e-4	TCGA-A8-A07W
Comm_7	2.0681320738821802	1.1213054386255855e-5	TCGA-A8-A07Z
Comm_5	1.9378568363412325	0.0029956957988393268	TCGA-A8-A081
Comm_3	2.340300136020765	1.0206742224836222e-7	TCGA-A8-A082
Comm_7	2.181965932641572	7.171118139786457e-6	TCGA-A8-A083
Comm_5	2.1442148074071876	3.274334689883066e-5	TCGA-A8-A084
Comm_5	1.818416321035372	0.006571808898408834	TCGA-A8-A085
Comm_7	2.2013888837105715	1.2364275364707386e-5	TCGA-A8-A086
Comm_7	2.339840365511669	1.1759094115186034e-7	TCGA-A8-A08A
Comm_7	2.0163694360755082	4.342786468745103e-4	TCGA-A8-A08B
Comm_3	2.150973521566886	1.7252057005183526e-5	TCGA-A8-A08C
Comm_3	1.9302592646147987	7.727703833328276e-4	TCGA-A8-A08F
Comm_3	2.0895555959417385	3.459887425229784e-5	TCGA-A8-A08G
Comm_7	1.8743071276870487	0.0030140254387557132	TCGA-A8-A08H
Comm_7	2.3336743402329003	8.476085943652905e-6	TCGA-A8-A08I
Comm_5	1.9171451260711487	7.250271244713742e-4	TCGA-A8-A08J
Comm_5	1.883382693132714	0.003682832472979063	TCGA-A8-A08L
Comm_3	2.2490807761952842	7.478825452160504e-7	TCGA-A8-A08O
Comm_5	1.9762329294772623	8.707394845812572e-4	TCGA-A8-A08P
Comm_2	1.8478382419374177	0.017169644042330855	TCGA-A8-A08R
Comm_7	2.091416429336093	1.5658317697243718e-4	TCGA-A8-A08S
Comm_5	2.1096869845883712	1.4920273736686125e-4	TCGA-A8-A08T
Comm_5	1.7786994725288323	0.009337416903223438	TCGA-A8-A08X
Comm_5	2.146106808479902	4.6773909680041554e-05	TCGA-A8-A08Z
Comm_7	2.2426785920012806	1.033647241254612e-6	TCGA-A8-A090
Comm_3	2.1777015612855752	7.42037594716284e-5	TCGA-A8-A091
Comm_5	1.9795924831497371	2.0487391144968672e-4	TCGA-A8-A092
Comm_7	2.3972538517586446	5.571885518795764e-8	TCGA-A8-A093
Comm_4	1.7445157456823064	0.005732630374582258	TCGA-A8-A094
Comm_7	2.41345163549141	1.3486158446227393e-7	TCGA-A8-A095
Comm_7	2.18772734752314	1.0099777514203265e-5	TCGA-A8-A096
Comm_7	2.189262754207934	3.545072623386604e-5	TCGA-A8-A097
Comm_7	2.288863843813517	6.13711854596082e-7	TCGA-A8-A099
Comm_7	2.133564436911825	1.182766168986954e-4	TCGA-A8-A09A
Comm_7	2.3676802164176385	6.108534764404609e-7	TCGA-A8-A09B
Comm_7	2.342933037691761	6.858773024258347e-7	TCGA-A8-A09C
Comm_5	1.8893288102741181	0.0015911850912107327	TCGA-A8-A09D
Comm_7	2.067458834741774	3.9290083162694814e-5	TCGA-A8-A09E
Comm_5	1.9213713017622946	0.0015478920239832786	TCGA-A8-A09G
Comm_7	2.002599845942951	5.016423761894147e-4	TCGA-A8-A09I
Comm_3	2.1107974826023654	3.694910111618094e-5	TCGA-A8-A09K
Comm_7	2.3441371944656635	4.0451821149710717e-7	TCGA-A8-A09M
Comm_7	1.981759429397768	5.570588256815569e-4	TCGA-A8-A09N
Comm_7	2.0137645402207114	4.629282219434496e-4	TCGA-A8-A09Q
Comm_7	1.9475719983782445	0.0013857897581584255	TCGA-A8-A09R
Comm_7	2.014706411091769	2.874259723847407e-5	TCGA-A8-A09T
Comm_7	2.461485162371603	7.949632161664079e-8	TCGA-A8-A09V
Comm_5	1.9514494558977593	1.8297899180828663e-4	TCGA-A8-A09W
Comm_5	1.9344480211745445	6.069905884821598e-4	TCGA-A8-A09X
Comm_7	1.993138781323624	1.3644158900327405e-4	TCGA-A8-A09Z
Comm_7	2.482939715236092	3.156763558483127e-8	TCGA-A8-A0A1
Comm_7	2.1989005532858914	1.9794513762439635e-5	TCGA-A8-A0A2
Comm_3	2.0905692464034047	9.844255229678176e-5	TCGA-A8-A0A4
Comm_5	2.0987255204615543	1.0835907044931152e-4	TCGA-A8-A0A6
Comm_5	1.8789695847424717	0.0057211322468150895	TCGA-A8-A0A7
Comm_5	2.162893142889776	1.4803295539995465e-5	TCGA-A8-A0A9
Comm_5	2.217821188151926	1.065389742579153e-5	TCGA-A8-A0AB
Comm_7	2.1674634611117027	2.41735452080177e-6	TCGA-A8-A0AD
Comm_5	2.2684866879469974	5.480453393164323e-6	TCGA-AC-A23C
Comm_5	2.150777776095616	1.4948502255211056e-5	TCGA-AC-A23E
Comm_5	2.0720466397055444	2.2013292677047275e-5	TCGA-AC-A23G
Comm_5	1.9158546312128035	0.0020220375111686794	TCGA-AC-A23H
Comm_5	2.3413954732377134	1.6855539480141641e-6	TCGA-AC-A2B8
Comm_7	2.335671397048853	2.344785870449566e-6	TCGA-AC-A2BM
