pathway	NES	padj	patient_id
Comm_7	2.2324680275663362	2.4070221778978508e-5	TCGA-3C-AAAU
Comm_5	2.066293445211497	4.911026158862751e-4	TCGA-3C-AALI
Comm_7	1.755446365825629	0.00645651508001641	TCGA-3C-AALJ
Comm_5	2.309435866391519	1.5256895278175605e-6	TCGA-3C-AALK
Comm_5	2.3128113320145296	1.0730180916651675e-7	TCGA-4H-AAAK
Comm_5	2.310024912099612	1.9865539884200522e-6	TCGA-5L-AAT0
Comm_5	2.167036844502338	1.2964830822235999e-5	TCGA-5L-AAT1
Comm_5	1.9032757457776337	5.807116014560416e-4	TCGA-5T-A9QA
Comm_1	1.8059566050122242	0.012605843692649369	TCGA-A1-A0SB
Comm_5	2.1198008052060473	5.2674429995497146e-5	TCGA-A1-A0SD
Comm_5	2.349266453028533	2.900580699591492e-7	TCGA-A1-A0SE
Comm_5	2.2875512481723446	2.020072897111054e-6	TCGA-A1-A0SF
Comm_5	2.113637141455894	2.1044416968686355e-4	TCGA-A1-A0SG
Comm_5	2.241548247625512	1.314365140203068e-6	TCGA-A1-A0SH
Comm_5	2.1009695196385643	9.460280829838344e-5	TCGA-A1-A0SI
Comm_5	2.0193819281676495	3.217421488539546e-4	TCGA-A1-A0SJ
Comm_5	2.1118022073571354	2.1607917382414197e-5	TCGA-A1-A0SM
Comm_5	1.9448235704215842	5.318593423992671e-4	TCGA-A1-A0SN
Comm_2	2.0135054015720697	3.387678589949141e-4	TCGA-A1-A0SO
Comm_4	1.9189365468029356	0.00251175873436976	TCGA-A1-A0SP
Comm_5	1.9201868629002723	4.652160565295328e-4	TCGA-A1-A0SQ
Comm_5	2.3355937975941243	8.121068082680585e-7	TCGA-A2-A04N
Comm_2	1.9646459484159273	9.704224925561777e-4	TCGA-A2-A04P
Comm_2	1.8796205616455919	0.0037092229223825517	TCGA-A2-A04Q
Comm_7	2.0461670566767194	1.0835338951542756e-4	TCGA-A2-A04R
Comm_2	1.933688504795562	0.002447870098017282	TCGA-A2-A04T
Comm_2	2.0217059562641047	2.493845367545175e-4	TCGA-A2-A04U
Comm_3	2.1655288485784423	3.352527954838529e-5	TCGA-A2-A04V
Comm_5	2.012917620954679	6.80326636235805e-5	TCGA-A2-A04W
Comm_5	2.17346898688259	1.5587914588476562e-5	TCGA-A2-A04X
Comm_5	2.0367677141595455	5.99560412707346e-4	TCGA-A2-A04Y
Comm_3	2.1811371058209867	2.7956075620987846e-5	TCGA-A2-A0CK
Comm_5	2.0943829134724106	2.931701262290054e-4	TCGA-A2-A0CL
Comm_2	1.957496777366293	8.970551142449814e-4	TCGA-A2-A0CM
Comm_5	2.333705813208457	2.790580802896464e-6	TCGA-A2-A0CO
Comm_5	2.221018982356597	3.908296507681733e-6	TCGA-A2-A0CP
