pathway	NES	padj	patient_id
Comm_7	2.283575804472053	3.2798105614537835e-6	TCGA-3C-AAAU
Comm_5	2.1523330992468632	1.3893206647412683e-4	TCGA-3C-AALI
Comm_7	1.8413296695688217	0.007832367409107567	TCGA-3C-AALJ
Comm_5	2.3430938047470486	1.7349248087808497e-6	TCGA-3C-AALK
Comm_5	2.2949040897971975	3.6270641907236993e-6	TCGA-4H-AAAK
Comm_5	2.337956846952094	1.1089451335234463e-6	TCGA-5L-AAT0
Comm_5	2.1245345064895713	3.394968909743322e-5	TCGA-5L-AAT1
Comm_5	1.8957051888402614	4.3247385777883126e-4	TCGA-5T-A9QA
Comm_5	2.1453999739377507	5.9384019275522855e-5	TCGA-A1-A0SD
Comm_5	2.2632264775820774	1.004276228604754e-6	TCGA-A1-A0SE
Comm_5	2.2695016287739262	2.524433364100128e-6	TCGA-A1-A0SF
Comm_5	2.1429676366808774	6.0283918370284535e-5	TCGA-A1-A0SG
Comm_5	2.2935332972865776	3.806605338465319e-7	TCGA-A1-A0SH
Comm_5	2.148705966054753	8.813794694079515e-5	TCGA-A1-A0SI
Comm_7	1.994005349841823	6.759386084009673e-4	TCGA-A1-A0SJ
Comm_5	2.2171366237996075	9.687538602964643e-6	TCGA-A1-A0SM
Comm_5	1.943273665255142	5.765437507205365e-4	TCGA-A1-A0SN
Comm_2	1.7616769878746597	0.019562465271382917	TCGA-A1-A0SO
Comm_4	1.78693096710459	0.037122775636211955	TCGA-A1-A0SP
Comm_5	1.9135837508911482	0.0011919445818642763	TCGA-A1-A0SQ
Comm_5	2.303395582279131	6.8546427710943635e-6	TCGA-A2-A04N
Comm_5	1.7220903528855942	0.02060881283099661	TCGA-A2-A04Q
Comm_7	2.160641837798784	1.300128819727797e-5	TCGA-A2-A04R
Comm_2	1.8277817551474513	0.0026530592091746127	TCGA-A2-A04T
Comm_1	1.6902841245935252	0.03017608630708462	TCGA-A2-A04U
Comm_5	2.077506668768261	1.038813134533397e-4	TCGA-A2-A04V
Comm_5	2.010868012239073	3.2374622748410233e-4	TCGA-A2-A04W
Comm_7	2.1796103207568573	3.219741287863728e-5	TCGA-A2-A04X
Comm_7	1.9991456568351347	0.001316616310614809	TCGA-A2-A04Y
Comm_5	2.1077746622876337	3.041987020612109e-4	TCGA-A2-A0CK
Comm_5	1.9716415762367108	0.0015535301223267442	TCGA-A2-A0CL
Comm_2	1.8099404313415244	0.0030693894245463877	TCGA-A2-A0CM
Comm_7	2.2917692832199714	1.2234009262371738e-5	TCGA-A2-A0CO
Comm_5	2.195882117383345	3.40759249702947e-5	TCGA-A2-A0CP
Comm_7	2.4550658673607555	3.2453449129406516e-7	TCGA-A2-A0CQ
Comm_5	2.227204563304651	1.3481882815092434e-4	TCGA-A2-A0CR
Comm_7	2.1395725997724657	9.752393015351653e-6	TCGA-A2-A0CS
Comm_5	1.8080270721803544	0.00896737533349813	TCGA-A2-A0CT
Comm_3	2.0814151431441408	4.016325274159567e-4	TCGA-A2-A0CU
Comm_5	2.156645317813739	3.6839086030557706e-4	TCGA-A2-A0CV
Comm_7	2.055199207355399	2.7692306551732e-4	TCGA-A2-A0CW
Comm_5	1.9666611348003444	5.483059348811752e-4	TCGA-A2-A0CX
Comm_5	1.8766543312242743	0.005478461343496065	TCGA-A2-A0CY
Comm_5	2.0668244557901314	2.2946236669223416e-4	TCGA-A2-A0CZ
Comm_5	1.7887783810392708	0.010436955441281252	TCGA-A2-A0D1
Comm_5	1.6697051170622264	0.033215884427650604	TCGA-A2-A0D2
Comm_5	2.235614938798445	4.349485304368697e-6	TCGA-A2-A0D3
Comm_3	2.0517682876317984	2.5050953391484186e-4	TCGA-A2-A0D4
Comm_7	2.381598069703181	1.4600727844149118e-8	TCGA-A2-A0EM
Comm_5	2.2682081894281065	7.80432634848631e-6	TCGA-A2-A0EN
Comm_5	2.090001452680414	9.866302833776e-5	TCGA-A2-A0EO
Comm_5	2.1907453426548287	1.0385372688177903e-4	TCGA-A2-A0EP
Comm_1	1.7111448573182564	0.017140004435778518	TCGA-A2-A0EQ
Comm_7	2.1317719098273478	1.6413780089666766e-5	TCGA-A2-A0ER
Comm_5	2.4313269761686653	2.4714749254698004e-7	TCGA-A2-A0ES
Comm_7	2.1053033163693113	6.0236749201451614e-5	TCGA-A2-A0ET
Comm_5	1.909123323968543	0.001517436800015555	TCGA-A2-A0EU
Comm_7	2.1094337419781164	1.0065494050563586e-4	TCGA-A2-A0EV
Comm_5	2.324775377697046	1.9054755851831258e-6	TCGA-A2-A0EW
Comm_5	2.041146942923206	4.849178203921548e-5	TCGA-A2-A0EX
Comm_5	2.0431862728708423	2.3692680512680083e-4	TCGA-A2-A0EY
Comm_5	1.8635431051965572	0.008481971341142555	TCGA-A2-A0ST
Comm_7	2.2828922934388687	1.7450924104552756e-6	TCGA-A2-A0SU
Comm_5	2.035913778831303	8.284610592675448e-4	TCGA-A2-A0SV
Comm_5	1.8883253955286023	0.0017778410312115018	TCGA-A2-A0SW
Comm_1	1.789996130929731	0.029734036233884868	TCGA-A2-A0SX
Comm_5	2.30146905094555	3.6603400089872192e-6	TCGA-A2-A0SY
Comm_5	2.04695933489137	6.011112076658658e-4	TCGA-A2-A0T1
Comm_7	2.0181477250917723	3.266830234292042e-4	TCGA-A2-A0T3
Comm_7	2.1346765238388703	5.928361396896438e-5	TCGA-A2-A0T4
Comm_5	2.196673103127199	2.5022718452212055e-5	TCGA-A2-A0T5
Comm_5	2.286288418907076	2.364310229021655e-6	TCGA-A2-A0T6
Comm_5	2.0598250022784845	3.739878359651012e-4	TCGA-A2-A0T7
Comm_7	2.683653044203688	1.559741461310689e-12	TCGA-A2-A0YC
Comm_7	2.2312096459507216	1.852723307015442e-5	TCGA-A2-A0YD
Comm_7	2.39945749072747	1.4505491430844875e-7	TCGA-A2-A0YF
Comm_5	1.985319953309869	4.122328425427835e-4	TCGA-A2-A0YG
Comm_7	2.097822312599323	2.8865278112383867e-5	TCGA-A2-A0YH
Comm_7	2.519894226515935	2.6658248303866e-8	TCGA-A2-A0YI
Comm_4	1.6933560605957587	0.027975109830716265	TCGA-A2-A0YJ
Comm_5	2.2818844817244366	2.1371848646568908e-5	TCGA-A2-A0YK
Comm_5	2.2561022452443913	4.4716909898536e-5	TCGA-A2-A0YL
Comm_7	1.961406788993798	9.45075581154358e-4	TCGA-A2-A0YT
Comm_5	2.2134645070982777	5.034478423736075e-5	TCGA-A2-A1FV
Comm_5	1.8465549907646748	0.00449866278247045	TCGA-A2-A1FW
Comm_7	2.4079204019482243	1.2204603604438302e-7	TCGA-A2-A1FX
Comm_7	2.1588589683913475	1.3733675440763947e-5	TCGA-A2-A1FZ
Comm_7	2.254253043894253	8.780594443702069e-6	TCGA-A2-A1G0
Comm_1	1.7530452419822788	0.01997604007816952	TCGA-A2-A1G1
Comm_7	2.271067141762162	2.4883143632106783e-6	TCGA-A2-A1G4
Comm_5	2.240608927792544	3.7236332745391306e-5	TCGA-A2-A1G6
Comm_7	2.123394464091413	1.429948851534068e-4	TCGA-A2-A259
Comm_5	2.3463085629425398	7.438559038674977e-6	TCGA-A2-A25A
Comm_7	2.1623520751522998	2.034945537187013e-5	TCGA-A2-A25B
Comm_7	2.3131159779517896	3.204438146356059e-6	TCGA-A2-A25C
Comm_5	1.8986207187186694	9.839031151169658e-4	TCGA-A2-A25D
Comm_7	2.093490559635157	2.614761854861491e-5	TCGA-A2-A25E
Comm_5	2.231233984147958	1.9790300452795468e-5	TCGA-A2-A3KC
Comm_5	2.181623425121211	1.2610806725441106e-5	TCGA-A2-A3KD
Comm_1	1.7819024202187206	0.0315145791008097	TCGA-A2-A3XS
Comm_2	1.7421696073896102	0.007835963133982701	TCGA-A2-A3XU
Comm_5	2.054141731014977	2.512607031267368e-4	TCGA-A2-A3XV
Comm_5	2.184865565068258	2.4760220635382073e-4	TCGA-A2-A3XW
Comm_2	1.771737976534186	0.01664019200154488	TCGA-A2-A3XX
Comm_2	1.8397167464118458	0.01320097271843556	TCGA-A2-A3XY
Comm_5	2.1880993104726985	4.99949726944161e-5	TCGA-A2-A3XZ
Comm_4	1.996301966387213	0.00419138390969196	TCGA-A2-A3Y0
Comm_5	2.3069938301882367	4.1181875959413245e-6	TCGA-A2-A4RW
Comm_5	1.707460076949823	0.04684642888609231	TCGA-A2-A4RX
Comm_5	2.451861873118215	6.590829020583767e-7	TCGA-A2-A4RY
Comm_7	2.3611368754307893	2.0690041207745784e-8	TCGA-A2-A4S0
Comm_5	2.3003044236407346	1.1807821120549495e-6	TCGA-A2-A4S2
Comm_5	2.0673741709815228	1.6971505891293632e-4	TCGA-A2-A4S3
Comm_7	2.140643240460335	1.252673184879738e-5	TCGA-A7-A0CD
Comm_4	1.7157487083456242	0.01947349370373268	TCGA-A7-A0CE
Comm_5	2.2966855389745824	8.226059081499634e-7	TCGA-A7-A0CG
Comm_7	2.2129920408346497	5.037989877479154e-7	TCGA-A7-A0CH
Comm_7	2.1703975254638697	3.425306339211277e-6	TCGA-A7-A0CJ
Comm_5	1.8405608890011136	0.006959305167348441	TCGA-A7-A0D9
Comm_1	1.7187041876184994	0.047297239931124675	TCGA-A7-A0DA
Comm_5	2.3625822835130945	2.484420276537864e-6	TCGA-A7-A0DB
Comm_7	2.292467028311772	2.2910058742359537e-5	TCGA-A7-A0DC
Comm_7	2.3471987447361795	3.336429091088208e-8	TCGA-A7-A13F
Comm_7	2.6024456961019276	2.4629896091599267e-8	TCGA-A7-A13G
Comm_5	2.5167925365823	2.34184696204881e-7	TCGA-A7-A13H
Comm_5	2.4045713141487775	1.0513761702605373e-6	TCGA-A7-A26E
Comm_5	1.876843768641224	0.013321242272632481	TCGA-A7-A26F
Comm_7	2.376596480924937	7.440487266203278e-7	TCGA-A7-A26H
Comm_7	2.380127578163404	8.15873849137379e-7	TCGA-A7-A26J
Comm_5	2.199463463563867	1.0863798485302465e-4	TCGA-A7-A2KD
Comm_7	2.279407954429175	3.5279174345061548e-6	TCGA-A7-A3IY
Comm_7	2.336210198753437	4.3901223022500964e-7	TCGA-A7-A3IZ
Comm_7	2.4807332898231294	1.432555133124098e-7	TCGA-A7-A3J0
Comm_5	2.266411906545048	9.3537199981016e-5	TCGA-A7-A3J1
Comm_7	2.4007817237561486	7.27536894026988e-8	TCGA-A7-A3RF
Comm_5	2.312706089775582	5.195932127725914e-6	TCGA-A7-A425
Comm_5	2.480687007460961	6.888818630556968e-7	TCGA-A7-A426
Comm_7	2.018199464348826	0.0013912009519190661	TCGA-A7-A4SA
Comm_5	2.173672036445823	2.5512661359190736e-5	TCGA-A7-A4SB
Comm_7	2.1939412346413665	3.687701985862746e-5	TCGA-A7-A4SC
Comm_1	1.7663005408940087	0.0302950175647484	TCGA-A7-A4SE
Comm_5	1.9605061112744773	1.3418119747904823e-4	TCGA-A7-A4SF
Comm_5	2.0915476237214454	1.8097400185468048e-4	TCGA-A7-A56D
Comm_5	2.307346327154655	1.4581085520125619e-6	TCGA-A7-A5ZW
Comm_5	2.5190430865257767	5.2620385483132735e-8	TCGA-A7-A5ZX
Comm_2	1.8000872661380158	0.012691823339512109	TCGA-A7-A6VV
Comm_4	2.112263958685351	1.697879273693179e-4	TCGA-A7-A6VW
Comm_5	1.975560052531665	0.0015962307061645588	TCGA-A7-A6VX
Comm_4	1.8842985388819868	0.004348820912270993	TCGA-A7-A6VY
Comm_3	1.884304003844178	0.0023599648769905162	TCGA-A8-A06N
Comm_5	1.9717657919773874	0.0010696651839896321	TCGA-A8-A06O
Comm_5	2.176596590949261	2.204613494756441e-5	TCGA-A8-A06P
Comm_5	2.0100177916003816	5.749460004593333e-4	TCGA-A8-A06Q
Comm_5	2.1295833092425314	2.506318114360116e-4	TCGA-A8-A06R
Comm_3	2.291989643705062	1.3577390211908568e-6	TCGA-A8-A06T
Comm_7	2.0850115703289847	5.459793260265652e-5	TCGA-A8-A06U
Comm_7	1.6566818108558912	0.023416522596308078	TCGA-A8-A06X
Comm_7	2.0222935904614068	5.425440166885381e-4	TCGA-A8-A06Y
Comm_7	2.1390966578215225	4.0183036611925275e-5	TCGA-A8-A06Z
Comm_5	2.046761461856846	1.6287248827998464e-4	TCGA-A8-A075
Comm_5	2.0773572474801267	8.448165051414077e-5	TCGA-A8-A076
Comm_7	2.2486355895751586	3.863632811443139e-6	TCGA-A8-A079
Comm_5	2.06410897660294	9.222517767818903e-5	TCGA-A8-A07B
Comm_5	2.0555080480986123	2.8091214185706095e-4	TCGA-A8-A07E
Comm_5	2.1618003151942173	4.889038872082073e-5	TCGA-A8-A07F
Comm_5	2.061727503825863	1.9870487775777764e-4	TCGA-A8-A07G
Comm_5	2.1380678286029093	6.938093816047355e-5	TCGA-A8-A07I
Comm_5	2.0803546481652813	3.020843196396629e-5	TCGA-A8-A07J
Comm_7	1.74503266766294	0.01085048737436549	TCGA-A8-A07L
Comm_2	1.8162663295849653	0.007114986470012981	TCGA-A8-A07O
Comm_5	2.1302334999360957	6.639955972894541e-6	TCGA-A8-A07P
Comm_2	1.844491197887908	0.0031797053388025248	TCGA-A8-A07R
Comm_7	2.2900418143724233	2.6259607817503713e-7	TCGA-A8-A07S
Comm_5	1.7557879490262454	0.03103220570133608	TCGA-A8-A07U
Comm_5	2.026069937349516	3.745814399477887e-4	TCGA-A8-A07W
Comm_7	2.095527803913112	1.6262776080412993e-6	TCGA-A8-A07Z
Comm_5	2.042205321117086	4.054131343064587e-4	TCGA-A8-A081
Comm_3	2.233958096508879	1.3581332487927922e-6	TCGA-A8-A082
Comm_7	2.2488729865479833	8.474882565830035e-6	TCGA-A8-A083
Comm_5	2.3546126724879053	9.518615348683135e-8	TCGA-A8-A084
Comm_5	1.812983732552858	0.017537355559286313	TCGA-A8-A085
Comm_7	2.225908372066542	7.823180661278117e-6	TCGA-A8-A086
Comm_7	2.398037863043301	5.7735304715316185e-8	TCGA-A8-A08A
Comm_5	2.158958457893585	9.350149504694706e-5	TCGA-A8-A08B
Comm_7	1.8674274711271857	0.002383477878286511	TCGA-A8-A08C
Comm_7	1.8993996556005335	0.0017403994048163132	TCGA-A8-A08F
Comm_7	2.041152462146284	1.1835925978621658e-4	TCGA-A8-A08G
Comm_7	1.8318063183864792	0.007134654345862884	TCGA-A8-A08H
Comm_7	2.3451491487362235	1.0370898448997173e-5	TCGA-A8-A08I
Comm_5	1.9875519811802072	7.464522759037433e-4	TCGA-A8-A08J
Comm_5	1.9340729072314684	0.003958208255480185	TCGA-A8-A08L
Comm_7	2.051268898466323	2.099973910464126e-4	TCGA-A8-A08O
Comm_5	2.022473370037469	9.906157519226763e-4	TCGA-A8-A08P
Comm_1	1.7462206019926567	0.028469340117090604	TCGA-A8-A08R
Comm_7	2.100968868471247	5.6046563921862994e-5	TCGA-A8-A08S
Comm_5	2.086425828599011	2.1908660493346485e-4	TCGA-A8-A08T
Comm_5	1.7411687322487293	0.03519048149979466	TCGA-A8-A08X
Comm_5	2.075318169212066	3.341404166017641e-4	TCGA-A8-A08Z
Comm_7	2.2013286452418726	5.105106639008661e-6	TCGA-A8-A090
Comm_5	2.050007211688146	4.971119079192487e-4	TCGA-A8-A091
Comm_5	2.0736369609805436	1.1955346756432864e-4	TCGA-A8-A092
Comm_7	2.3982525614637384	1.2920692741894432e-8	TCGA-A8-A093
Comm_5	1.782321542397134	0.007497182636438101	TCGA-A8-A094
Comm_7	2.4725435785964662	4.828373680190356e-8	TCGA-A8-A095
Comm_7	2.221190277139052	7.214187441379525e-6	TCGA-A8-A096
Comm_5	2.24747058251284	1.891074800380933e-5	TCGA-A8-A097
Comm_7	2.316268899951503	4.3439153973956833e-7	TCGA-A8-A099
Comm_7	2.0533540046495196	1.9054541865578492e-4	TCGA-A8-A09A
Comm_7	2.4301079124407523	1.96913591780429e-7	TCGA-A8-A09B
Comm_7	2.3828553443405385	1.0455045566903051e-7	TCGA-A8-A09C
Comm_5	1.8225294843684117	0.008748545476574299	TCGA-A8-A09D
Comm_7	1.9961433843724532	2.184883840804437e-4	TCGA-A8-A09E
Comm_5	1.9154626054121828	0.0016679227649678866	TCGA-A8-A09G
Comm_5	2.100607622784005	2.0891367590550694e-4	TCGA-A8-A09I
